MP,FG%,3P%,2P%,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PO_1._R,PO_2._R,Conf._Fin,Finals,Champion,Age,MOV,SOS,FTr,3PAr,TS%,W_pct,PW_pct
242.4,0.439,0.345,0.48,0.668,12.5,33.9,46.3,19.4,7.0,3.7,13.5,19.0,102.0,1.0,0.0,0.0,0.0,0.0,25.0,0.61,-0.18,0.296,0.303,0.522,0.5365853658536586,0.524390243902439
241.8,0.442,0.338,0.482,0.766,11.5,33.1,44.6,22.7,7.4,4.8,14.7,21.0,101.9,0.0,0.0,0.0,0.0,0.0,24.7,-3.1,0.29,0.282,0.277,0.531,0.4024390243902439,0.4024390243902439
242.7,0.441,0.371,0.464,0.787,11.1,35.2,46.3,22.8,6.0,5.7,13.9,18.8,101.6,0.0,0.0,0.0,0.0,0.0,27.6,-1.48,0.01,0.24,0.244,0.526,0.5121951219512195,0.4512195121951219
240.3,0.435,0.348,0.472,0.751,11.5,33.3,44.8,20.7,7.7,3.8,17.2,22.7,100.9,0.0,0.0,0.0,0.0,0.0,26.0,-6.66,0.34,0.271,0.302,0.526,0.2804878048780488,0.2926829268292683
241.8,0.47,0.336,0.508,0.744,9.8,34.3,44.1,20.8,6.7,6.5,14.1,18.3,100.0,1.0,1.0,0.0,0.0,0.0,28.4,1.65,-0.14,0.282,0.221,0.545,0.5853658536585366,0.5609756097560976
241.8,0.44,0.331,0.471,0.783,11.2,30.5,41.6,20.7,8.8,4.3,13.3,21.7,99.1,1.0,0.0,0.0,0.0,0.0,30.5,-2.24,0.11,0.295,0.222,0.524,0.5121951219512195,0.4268292682926829
241.8,0.467,0.345,0.495,0.747,10.5,31.2,41.7,23.1,8.2,5.8,15.2,20.7,99.0,0.0,0.0,0.0,0.0,0.0,23.5,-4.18,0.2,0.276,0.189,0.537,0.4024390243902439,0.3536585365853658
240.9,0.453,0.352,0.481,0.757,10.5,31.9,42.4,22.3,7.6,4.0,14.8,18.0,98.6,0.0,0.0,0.0,0.0,0.0,26.9,-7.35,0.24,0.246,0.218,0.527,0.2560975609756097,0.2682926829268293
241.5,0.439,0.346,0.471,0.805,10.4,34.0,44.4,20.5,5.7,5.7,13.4,19.7,98.4,0.0,0.0,0.0,0.0,0.0,27.2,-2.73,0.0,0.255,0.256,0.527,0.3902439024390244,0.4024390243902439
243.4,0.449,0.355,0.488,0.744,10.7,32.5,43.2,19.0,7.7,5.2,14.9,20.2,97.7,0.0,0.0,0.0,0.0,0.0,24.2,1.79,0.05,0.286,0.297,0.54,0.4878048780487805,0.5609756097560976
241.5,0.431,0.339,0.476,0.694,9.5,31.8,41.2,21.5,8.3,6.0,16.4,21.7,97.4,0.0,0.0,0.0,0.0,0.0,23.3,-10.23,0.31,0.269,0.327,0.519,0.1219512195121951,0.1951219512195122
240.6,0.414,0.317,0.454,0.781,10.7,32.3,43.0,18.0,7.2,4.1,13.7,20.3,97.3,0.0,0.0,0.0,0.0,0.0,26.5,-9.56,0.64,0.292,0.29,0.509,0.2073170731707317,0.2073170731707317
241.2,0.495,0.383,0.557,0.788,9.4,35.0,44.4,30.4,9.6,6.8,14.8,19.3,115.9,1.0,1.0,1.0,1.0,1.0,28.2,11.63,-0.28,0.259,0.359,0.597,0.8170731707317073,0.8170731707317073
241.2,0.462,0.357,0.552,0.766,10.9,33.5,44.4,25.2,8.2,4.3,15.1,19.9,115.3,1.0,1.0,0.0,0.0,0.0,27.4,5.77,0.08,0.304,0.462,0.583,0.6707317073170732,0.6707317073170732
240.9,0.469,0.368,0.519,0.774,11.8,34.6,46.4,25.3,6.9,3.9,15.0,19.1,111.7,0.0,0.0,0.0,0.0,0.0,25.2,0.51,0.19,0.276,0.329,0.568,0.4878048780487805,0.5121951219512195
242.4,0.47,0.384,0.528,0.748,9.3,34.4,43.7,22.7,6.6,4.0,13.7,18.1,110.3,1.0,1.0,1.0,1.0,0.0,29.2,3.18,-0.31,0.275,0.399,0.58,0.6219512195121951,0.5975609756097561
242.1,0.475,0.372,0.515,0.784,10.3,32.6,42.9,23.9,8.5,4.1,14.2,21.3,109.2,1.0,1.0,0.0,0.0,0.0,26.0,1.8,-0.45,0.254,0.284,0.564,0.5975609756097561,0.5609756097560976
240.9,0.475,0.375,0.525,0.745,9.0,34.0,43.0,22.5,7.5,4.2,13.0,19.8,108.7,1.0,0.0,0.0,0.0,0.0,30.0,4.29,0.13,0.312,0.329,0.574,0.6219512195121951,0.6341463414634146
240.9,0.454,0.359,0.515,0.807,9.1,32.9,42.0,25.2,7.5,4.1,13.3,20.6,108.0,1.0,1.0,1.0,0.0,0.0,25.9,2.63,-0.39,0.273,0.393,0.567,0.6463414634146342,0.5853658536585366
243.0,0.459,0.375,0.499,0.78,10.1,33.5,43.7,21.1,7.0,5.0,13.7,21.2,107.9,1.0,0.0,0.0,0.0,0.0,24.8,-0.52,0.3,0.275,0.322,0.559,0.5,0.4878048780487805
241.8,0.45,0.332,0.491,0.776,11.9,33.1,45.0,19.6,8.2,4.9,15.4,24.8,107.7,0.0,0.0,0.0,0.0,0.0,25.0,-5.63,0.49,0.297,0.255,0.538,0.2926829268292683,0.3292682926829268
241.2,0.464,0.363,0.505,0.796,10.6,32.6,43.3,18.5,8.3,4.9,12.7,20.8,106.9,1.0,1.0,0.0,0.0,0.0,26.1,4.21,-0.56,0.293,0.289,0.561,0.6219512195121951,0.6341463414634146
241.5,0.452,0.327,0.504,0.745,12.2,34.4,46.6,21.0,7.9,5.0,15.0,20.9,106.6,1.0,0.0,0.0,0.0,0.0,24.7,0.76,0.39,0.295,0.295,0.54,0.573170731707317,0.524390243902439
240.9,0.444,0.338,0.506,0.788,8.8,35.1,43.9,21.4,7.2,4.7,16.5,21.0,105.8,0.0,0.0,0.0,0.0,0.0,26.0,-6.73,-0.01,0.289,0.371,0.551,0.2439024390243902,0.2926829268292683
241.5,0.467,0.349,0.507,0.799,11.4,31.0,42.4,23.7,8.0,4.5,14.0,20.1,105.6,0.0,0.0,0.0,0.0,0.0,24.0,-1.11,0.47,0.287,0.249,0.555,0.3780487804878049,0.4634146341463415
241.5,0.469,0.391,0.5,0.797,10.0,33.9,43.9,23.8,8.0,5.9,13.4,18.3,105.3,1.0,1.0,1.0,0.0,0.0,29.6,7.2,-0.06,0.263,0.281,0.564,0.7439024390243902,0.7317073170731707
242.1,0.465,0.376,0.498,0.81,9.0,33.0,42.0,22.5,8.2,5.0,13.8,19.5,105.1,1.0,0.0,0.0,0.0,0.0,27.0,-0.22,-0.42,0.261,0.272,0.558,0.5121951219512195,0.4878048780487805
241.8,0.442,0.351,0.488,0.815,8.8,34.8,43.6,23.1,7.0,4.8,11.5,16.6,104.9,0.0,0.0,0.0,0.0,0.0,26.5,0.2,-0.26,0.279,0.335,0.547,0.4390243902439024,0.5121951219512195
240.3,0.45,0.346,0.493,0.754,11.4,32.1,43.5,20.9,8.2,3.9,15.2,20.7,104.6,0.0,0.0,0.0,0.0,0.0,25.1,-6.88,0.58,0.259,0.295,0.537,0.3170731707317073,0.2926829268292683
242.7,0.45,0.35,0.495,0.75,8.6,35.1,43.7,22.8,7.8,5.5,12.9,18.2,104.3,0.0,0.0,0.0,0.0,0.0,25.7,-2.1,0.41,0.256,0.308,0.539,0.4146341463414634,0.4268292682926829
242.1,0.447,0.348,0.485,0.788,12.0,33.2,45.2,21.8,7.1,5.5,13.9,20.3,104.3,0.0,0.0,0.0,0.0,0.0,27.3,-3.67,-0.2,0.239,0.279,0.534,0.3780487804878049,0.3780487804878049
241.2,0.474,0.37,0.516,0.768,8.8,31.6,40.4,24.2,8.1,5.3,14.0,20.2,103.6,1.0,0.0,0.0,0.0,0.0,25.6,-0.18,-0.26,0.274,0.29,0.565,0.5121951219512195,0.4878048780487805
242.4,0.451,0.341,0.501,0.728,10.3,34.1,44.3,23.6,8.2,4.8,15.8,18.2,103.2,1.0,0.0,0.0,0.0,0.0,27.9,-0.85,-0.38,0.295,0.309,0.541,0.524390243902439,0.4756097560975609
241.2,0.455,0.365,0.496,0.706,10.6,33.0,43.6,21.2,7.2,5.7,13.4,20.5,103.2,0.0,0.0,0.0,0.0,0.0,26.5,1.06,-0.29,0.251,0.314,0.541,0.5,0.5365853658536586
241.2,0.444,0.34,0.479,0.798,12.2,34.1,46.3,22.6,7.8,4.8,13.6,17.7,102.9,1.0,0.0,0.0,0.0,0.0,26.9,0.43,-0.39,0.259,0.256,0.53,0.5,0.5121951219512195
242.4,0.461,0.376,0.496,0.775,8.7,32.3,41.1,22.5,7.6,4.0,14.6,20.3,102.8,0.0,0.0,0.0,0.0,0.0,27.9,-3.88,0.58,0.284,0.291,0.556,0.3902439024390244,0.3780487804878049
241.8,0.442,0.34,0.496,0.771,9.8,33.0,42.8,23.8,8.4,5.1,16.7,21.9,102.4,0.0,0.0,0.0,0.0,0.0,24.6,-5.7,-0.14,0.258,0.349,0.539,0.3414634146341463,0.3170731707317073
241.5,0.449,0.33,0.492,0.719,11.1,34.6,45.7,21.1,7.0,3.8,11.9,17.9,101.3,0.0,0.0,0.0,0.0,0.0,25.4,-1.12,-0.17,0.218,0.263,0.521,0.4512195121951219,0.4634146341463415
241.5,0.44,0.328,0.488,0.747,9.8,33.3,43.2,22.2,7.1,4.8,13.3,19.3,101.1,0.0,0.0,0.0,0.0,0.0,25.3,-6.57,-0.04,0.246,0.3,0.524,0.3536585365853658,0.2926829268292683
240.9,0.466,0.372,0.511,0.747,9.4,33.8,43.2,20.1,6.7,5.0,13.6,18.8,100.7,1.0,1.0,0.0,0.0,0.0,26.8,3.94,0.06,0.288,0.327,0.563,0.6219512195121951,0.6341463414634146
242.7,0.435,0.354,0.473,0.784,10.8,32.0,42.8,21.3,8.0,4.2,12.9,22.4,100.5,1.0,0.0,0.0,0.0,0.0,29.5,0.49,0.47,0.28,0.316,0.535,0.524390243902439,0.5121951219512195
241.2,0.44,0.355,0.489,0.801,7.9,30.7,38.6,20.8,7.5,3.7,11.9,19.1,97.9,0.0,0.0,0.0,0.0,0.0,27.6,-2.93,0.4,0.225,0.366,0.541,0.4024390243902439,0.4024390243902439
240.6,0.503,0.391,0.56,0.815,8.4,35.1,43.5,29.3,8.0,7.5,15.5,19.6,113.5,1.0,1.0,1.0,1.0,1.0,28.8,5.98,-0.19,0.239,0.339,0.603,0.7073170731707317,0.6829268292682927
240.9,0.46,0.362,0.558,0.781,9.0,34.5,43.5,21.5,8.5,4.8,13.8,19.5,112.4,1.0,1.0,1.0,0.0,0.0,29.8,8.48,-0.27,0.298,0.502,0.59,0.7926829268292683,0.7439024390243902
243.4,0.483,0.362,0.54,0.772,8.7,35.7,44.3,26.8,8.0,5.9,14.9,19.1,111.7,1.0,1.0,0.0,0.0,0.0,27.6,1.3,0.18,0.237,0.319,0.573,0.5853658536585366,0.5365853658536586
241.8,0.472,0.358,0.541,0.794,9.8,34.2,44.0,24.3,7.6,6.1,13.4,21.7,111.7,1.0,1.0,0.0,0.0,0.0,25.8,7.78,-0.49,0.25,0.377,0.575,0.7195121951219512,0.7317073170731707
240.6,0.476,0.372,0.54,0.779,8.5,33.7,42.1,23.4,7.1,3.8,13.7,18.6,110.9,1.0,1.0,1.0,1.0,0.0,30.6,0.94,-0.35,0.275,0.379,0.584,0.6097560975609756,0.524390243902439
242.4,0.47,0.371,0.525,0.767,11.0,33.5,44.5,25.1,7.6,4.9,15.0,18.7,110.0,0.0,0.0,0.0,0.0,0.0,25.1,1.48,0.09,0.258,0.357,0.57,0.5609756097560976,0.5487804878048781
241.2,0.472,0.369,0.526,0.752,10.9,36.5,47.4,27.1,8.3,5.1,16.5,22.1,109.8,1.0,1.0,0.0,0.0,0.0,25.8,4.5,-0.2,0.263,0.344,0.568,0.6341463414634146,0.6463414634146342
241.5,0.476,0.357,0.519,0.804,10.3,31.6,42.0,22.7,8.4,4.2,12.5,18.2,109.5,1.0,0.0,0.0,0.0,0.0,27.1,2.23,0.12,0.28,0.261,0.566,0.573170731707317,0.573170731707317
240.3,0.471,0.354,0.525,0.743,10.1,33.7,43.9,22.3,7.7,4.5,14.7,20.0,109.0,0.0,0.0,0.0,0.0,0.0,27.0,0.04,0.11,0.299,0.314,0.564,0.5121951219512195,0.5
241.2,0.45,0.369,0.487,0.747,10.1,35.4,45.5,21.6,6.8,4.5,12.7,17.2,108.2,0.0,0.0,0.0,0.0,0.0,26.6,0.26,-0.19,0.312,0.314,0.549,0.4390243902439024,0.5121951219512195
242.7,0.461,0.345,0.517,0.714,10.7,35.7,46.4,23.8,7.7,4.7,15.8,21.2,108.1,0.0,0.0,0.0,0.0,0.0,23.7,-1.55,0.11,0.264,0.329,0.548,0.4268292682926829,0.4512195121951219
241.8,0.453,0.354,0.505,0.716,12.5,32.6,45.1,21.3,9.1,5.0,14.0,20.2,107.9,1.0,0.0,0.0,0.0,0.0,27.3,3.41,0.0,0.275,0.345,0.546,0.5853658536585366,0.6097560975609756
242.1,0.467,0.375,0.508,0.772,10.0,33.1,43.1,25.2,7.9,4.3,14.6,21.3,106.6,1.0,0.0,0.0,0.0,0.0,26.9,0.59,-0.06,0.254,0.31,0.56,0.524390243902439,0.524390243902439
242.1,0.441,0.356,0.5,0.772,9.7,34.8,44.4,23.7,6.2,4.8,15.2,20.6,106.6,0.0,0.0,0.0,0.0,0.0,25.1,-3.74,0.07,0.26,0.411,0.551,0.3414634146341463,0.3780487804878049
241.8,0.478,0.355,0.531,0.783,8.4,31.5,39.8,23.2,8.8,5.4,13.8,21.4,106.5,1.0,0.0,0.0,0.0,0.0,25.9,-0.3,-0.15,0.281,0.297,0.571,0.5365853658536586,0.4878048780487805
240.9,0.472,0.369,0.513,0.779,9.6,32.7,42.3,22.2,8.8,4.1,13.3,18.8,105.6,1.0,0.0,0.0,0.0,0.0,26.2,1.38,-0.2,0.222,0.284,0.557,0.5853658536585366,0.5487804878048781
240.9,0.452,0.366,0.493,0.8,10.2,35.3,45.5,19.5,7.0,5.2,13.5,19.5,105.6,1.0,0.0,0.0,0.0,0.0,25.6,2.6,0.0,0.24,0.324,0.549,0.5975609756097561,0.5853658536585366
241.8,0.464,0.352,0.504,0.787,10.5,33.6,44.0,23.3,6.7,5.1,14.7,20.5,104.5,0.0,0.0,0.0,0.0,0.0,26.3,-3.56,0.03,0.216,0.266,0.544,0.3536585365853658,0.3902439024390244
240.9,0.462,0.366,0.515,0.779,9.0,34.2,43.3,22.4,8.6,5.1,14.7,19.6,104.1,1.0,1.0,0.0,0.0,0.0,26.7,4.3,0.17,0.26,0.357,0.564,0.5853658536585366,0.6463414634146342
241.5,0.45,0.377,0.491,0.771,9.4,35.1,44.5,22.5,7.4,4.5,14.0,19.7,104.0,1.0,1.0,1.0,0.0,0.0,24.7,3.59,-0.35,0.243,0.357,0.552,0.6707317073170732,0.6219512195121951
240.3,0.442,0.334,0.492,0.741,10.3,33.9,44.1,21.3,6.9,4.5,15.7,22.0,103.9,0.0,0.0,0.0,0.0,0.0,23.7,-9.37,0.57,0.275,0.32,0.532,0.2560975609756097,0.2317073170731707
241.5,0.45,0.373,0.488,0.745,10.1,33.6,43.7,22.8,7.7,3.9,13.5,18.4,103.8,0.0,0.0,0.0,0.0,0.0,25.9,-0.15,-0.11,0.227,0.333,0.543,0.4756097560975609,0.5
243.0,0.455,0.36,0.508,0.755,9.3,34.2,43.5,22.7,7.6,5.3,14.4,20.1,103.4,1.0,0.0,0.0,0.0,0.0,26.5,0.48,-0.33,0.229,0.358,0.551,0.5365853658536586,0.5121951219512195
240.6,0.452,0.351,0.504,0.757,8.8,32.8,41.6,23.4,7.6,4.9,14.5,19.3,103.4,0.0,0.0,0.0,0.0,0.0,25.6,-4.82,-0.1,0.238,0.342,0.545,0.3048780487804878,0.3414634146341463
240.3,0.446,0.36,0.495,0.785,9.1,32.8,41.9,23.7,7.8,4.2,15.6,19.6,103.4,0.0,0.0,0.0,0.0,0.0,25.4,-5.45,0.15,0.236,0.363,0.547,0.2926829268292683,0.3292682926829268
242.1,0.435,0.355,0.478,0.759,9.6,35.0,44.7,23.5,7.6,3.5,14.0,19.2,102.9,0.0,0.0,0.0,0.0,0.0,24.4,-7.04,0.2,0.216,0.35,0.529,0.3292682926829268,0.2804878048780488
240.6,0.457,0.352,0.499,0.772,10.4,33.9,44.2,22.8,7.7,5.6,13.1,17.2,102.7,1.0,0.0,0.0,0.0,0.0,29.3,2.89,0.0,0.245,0.282,0.543,0.573170731707317,0.5975609756097561
241.5,0.444,0.36,0.496,0.763,8.1,33.1,41.3,22.7,7.0,3.8,12.3,19.2,102.3,0.0,0.0,0.0,0.0,0.0,27.7,-3.04,0.34,0.217,0.382,0.544,0.2926829268292683,0.4024390243902439
240.3,0.444,0.352,0.486,0.786,9.5,31.0,40.5,21.5,7.5,4.8,15.0,23.2,99.3,0.0,0.0,0.0,0.0,0.0,26.0,-6.21,0.39,0.255,0.317,0.539,0.2682926829268293,0.3048780487804878
240.9,0.45,0.375,0.479,0.735,9.5,31.4,40.9,21.6,7.8,4.1,13.7,20.0,98.8,0.0,0.0,0.0,0.0,0.0,26.4,-6.99,0.39,0.194,0.278,0.529,0.3292682926829268,0.2804878048780488
241.2,0.476,0.353,0.565,0.773,9.3,40.4,49.7,26.0,7.5,5.9,13.9,19.6,118.1,1.0,1.0,1.0,0.0,0.0,26.9,8.87,-0.82,0.255,0.419,0.583,0.7317073170731707,0.7439024390243902
241.5,0.491,0.385,0.557,0.801,9.7,36.5,46.2,29.4,7.6,6.4,14.3,21.4,117.7,1.0,1.0,1.0,1.0,0.0,28.4,6.46,-0.04,0.227,0.384,0.596,0.6951219512195121,0.6829268292682927
240.9,0.473,0.344,0.536,0.761,11.1,36.2,47.3,27.0,7.4,5.4,14.8,21.1,115.4,0.0,0.0,0.0,0.0,0.0,25.7,-1.33,0.23,0.254,0.324,0.563,0.4024390243902439,0.4634146341463415
241.5,0.471,0.359,0.529,0.771,10.9,36.9,47.8,26.9,7.4,5.3,14.9,21.3,115.2,1.0,1.0,0.0,0.0,0.0,26.4,2.7,-0.44,0.312,0.342,0.574,0.6219512195121951,0.5853658536585366
241.8,0.471,0.388,0.507,0.792,9.7,35.8,45.5,24.0,6.8,4.7,14.5,23.3,115.1,1.0,0.0,0.0,0.0,0.0,27.2,0.85,0.23,0.326,0.295,0.575,0.5853658536585366,0.524390243902439
242.1,0.467,0.359,0.523,0.814,11.8,36.2,48.0,23.0,6.7,5.0,13.8,20.4,114.7,1.0,1.0,1.0,0.0,0.0,26.2,4.2,0.24,0.258,0.339,0.568,0.6463414634146342,0.6219512195121951
242.1,0.454,0.348,0.51,0.713,12.6,35.5,48.1,23.4,9.3,5.2,14.0,22.4,114.5,1.0,0.0,0.0,0.0,0.0,25.7,3.4,0.15,0.266,0.347,0.545,0.5975609756097561,0.6097560975609756
242.4,0.474,0.366,0.539,0.804,9.6,35.6,45.2,25.4,8.3,5.3,14.0,21.0,114.4,1.0,1.0,1.0,1.0,1.0,27.3,6.09,-0.6,0.247,0.379,0.579,0.7073170731707317,0.6829268292682927
240.6,0.464,0.378,0.504,0.726,11.0,34.4,45.4,25.4,8.3,4.4,13.4,21.4,114.2,0.0,0.0,0.0,0.0,0.0,24.8,-1.12,0.31,0.244,0.321,0.554,0.4756097560975609,0.4634146341463415
243.0,0.468,0.341,0.543,0.768,9.7,32.7,42.4,26.3,8.3,4.6,14.1,20.7,114.0,0.0,0.0,0.0,0.0,0.0,26.5,-2.9,-0.4,0.266,0.37,0.567,0.3902439024390244,0.4146341463414634
241.8,0.449,0.356,0.551,0.791,10.2,31.9,42.1,21.2,8.5,4.9,13.3,22.0,113.9,1.0,1.0,0.0,0.0,0.0,29.2,4.77,0.19,0.279,0.519,0.581,0.6463414634146342,0.6463414634146342
242.1,0.451,0.352,0.518,0.752,11.6,34.5,46.1,25.8,8.2,5.1,17.0,23.6,113.3,0.0,0.0,0.0,0.0,0.0,25.1,-6.02,-0.04,0.255,0.403,0.555,0.3536585365853658,0.3292682926829268
241.8,0.456,0.351,0.504,0.787,11.3,33.5,44.8,24.6,8.3,5.0,13.1,20.3,112.5,0.0,0.0,0.0,0.0,0.0,26.2,-1.5,0.48,0.267,0.315,0.552,0.4390243902439024,0.4512195121951219
241.2,0.465,0.365,0.527,0.802,9.8,34.7,44.5,26.3,8.6,5.3,12.8,20.4,112.4,1.0,1.0,0.0,0.0,0.0,25.7,4.44,-0.54,0.215,0.381,0.567,0.5975609756097561,0.6341463414634146
243.7,0.449,0.353,0.513,0.745,11.0,35.6,46.6,23.8,6.6,4.1,15.1,21.5,112.2,1.0,0.0,0.0,0.0,0.0,25.4,-0.07,-0.33,0.284,0.403,0.556,0.5121951219512195,0.5
241.2,0.47,0.333,0.541,0.699,10.2,36.4,46.6,25.6,7.5,5.4,15.7,20.7,111.8,0.0,0.0,0.0,0.0,0.0,26.2,-1.72,0.39,0.257,0.342,0.554,0.4512195121951219,0.4512195121951219
241.5,0.478,0.392,0.513,0.819,9.2,35.5,44.7,24.5,6.1,4.7,12.1,18.1,111.7,1.0,0.0,0.0,0.0,0.0,28.8,1.68,0.12,0.237,0.286,0.572,0.5853658536585366,0.5487804878048781
240.9,0.468,0.356,0.541,0.736,10.0,36.4,46.4,26.0,8.1,5.9,15.1,21.1,111.7,1.0,0.0,0.0,0.0,0.0,27.3,5.26,0.03,0.295,0.394,0.572,0.6097560975609756,0.6585365853658537
240.6,0.466,0.351,0.527,0.755,11.9,34.5,46.4,27.4,7.7,4.4,13.4,20.0,110.7,1.0,1.0,0.0,0.0,0.0,24.9,3.95,0.24,0.232,0.348,0.558,0.6585365853658537,0.6219512195121951
241.8,0.448,0.351,0.507,0.797,9.9,33.9,43.8,23.2,7.2,4.9,12.2,18.9,110.7,0.0,0.0,0.0,0.0,0.0,26.6,-1.1,-0.22,0.257,0.378,0.554,0.4756097560975609,0.4634146341463415
241.2,0.447,0.34,0.524,0.742,10.1,35.2,45.3,23.4,6.5,4.3,14.2,20.1,108.9,0.0,0.0,0.0,0.0,0.0,26.9,-1.28,0.42,0.291,0.422,0.555,0.4024390243902439,0.4634146341463415
240.3,0.475,0.374,0.517,0.752,9.3,33.7,43.0,26.0,8.7,4.9,13.7,19.4,108.0,1.0,0.0,0.0,0.0,0.0,27.0,3.33,-0.57,0.242,0.292,0.561,0.5853658536585366,0.6097560975609756
242.4,0.459,0.329,0.525,0.779,9.1,31.3,40.4,23.9,9.0,5.1,15.6,23.6,107.5,0.0,0.0,0.0,0.0,0.0,24.0,-9.34,0.73,0.259,0.335,0.552,0.2317073170731707,0.2317073170731707
241.2,0.454,0.356,0.509,0.782,10.0,35.4,45.4,25.5,6.6,5.4,13.2,18.6,107.3,1.0,0.0,0.0,0.0,0.0,25.7,0.71,-0.43,0.216,0.36,0.55,0.5121951219512195,0.524390243902439
242.1,0.44,0.348,0.5,0.747,11.4,33.6,45.0,22.5,6.9,4.0,13.8,22.1,107.0,1.0,0.0,0.0,0.0,0.0,26.9,-0.24,-0.31,0.262,0.394,0.544,0.5,0.4878048780487805
240.6,0.45,0.349,0.509,0.695,11.2,35.1,46.3,24.3,7.6,5.5,14.7,20.9,105.7,0.0,0.0,0.0,0.0,0.0,27.0,-0.23,-0.22,0.247,0.368,0.542,0.4756097560975609,0.4878048780487805
242.7,0.453,0.351,0.496,0.783,8.8,34.1,42.9,21.9,7.4,4.3,14.1,20.3,104.9,0.0,0.0,0.0,0.0,0.0,24.0,-8.41,0.1,0.235,0.295,0.541,0.2682926829268293,0.2560975609756097
241.2,0.433,0.34,0.479,0.759,10.5,34.3,44.7,20.1,6.8,5.1,14.0,20.9,104.6,0.0,0.0,0.0,0.0,0.0,23.4,-9.21,0.28,0.27,0.334,0.529,0.2073170731707317,0.2317073170731707
240.9,0.444,0.355,0.488,0.792,10.7,31.9,42.7,20.7,6.5,2.4,13.5,20.0,104.5,0.0,0.0,0.0,0.0,0.0,25.2,-9.61,0.22,0.236,0.332,0.54,0.2317073170731707,0.2317073170731707
242.4,0.45,0.342,0.505,0.772,8.8,33.0,41.8,23.9,8.3,5.5,14.0,22.0,103.5,0.0,0.0,0.0,0.0,0.0,27.7,-2.6,0.51,0.272,0.342,0.548,0.4024390243902439,0.4146341463414634
241.0,0.476,0.355,0.567,0.742,9.5,42.2,51.7,25.9,7.2,5.9,15.1,19.6,118.7,1.0,1.0,0.0,0.0,0.0,29.2,10.08,-0.67,0.271,0.428,0.583,0.7671232876712328,0.7808219178082192
241.4,0.451,0.345,0.557,0.791,9.8,34.5,44.3,21.6,8.7,5.2,14.7,21.8,117.8,1.0,1.0,0.0,0.0,0.0,29.2,2.96,0.17,0.288,0.501,0.578,0.6111111111111112,0.5833333333333334
242.3,0.461,0.367,0.541,0.779,10.5,36.4,46.9,24.7,6.1,4.8,12.7,19.5,117.0,1.0,0.0,0.0,0.0,0.0,26.1,4.95,-0.07,0.264,0.457,0.581,0.5733333333333334,0.6533333333333333
241.4,0.466,0.371,0.522,0.791,10.7,37.0,47.7,23.7,7.1,4.7,14.6,22.1,116.3,1.0,1.0,0.0,0.0,0.0,27.4,6.44,0.21,0.295,0.375,0.577,0.6805555555555556,0.6944444444444444
242.1,0.465,0.37,0.528,0.729,11.1,35.4,46.5,26.8,7.5,5.0,16.4,21.2,115.8,0.0,0.0,0.0,0.0,0.0,25.4,-1.29,0.74,0.256,0.403,0.568,0.4166666666666667,0.4583333333333333
241.0,0.463,0.377,0.514,0.804,10.2,35.1,45.3,20.6,6.3,6.1,12.8,21.7,115.0,1.0,0.0,0.0,0.0,0.0,27.5,-1.15,0.54,0.242,0.374,0.57,0.4729729729729729,0.4594594594594595
241.0,0.457,0.368,0.506,0.788,10.2,31.9,42.0,25.0,8.0,4.3,14.2,22.7,114.4,0.0,0.0,0.0,0.0,0.0,25.1,-4.67,-0.57,0.27,0.358,0.562,0.3472222222222222,0.3611111111111111
242.5,0.472,0.376,0.516,0.81,9.0,35.6,44.6,24.7,7.3,5.5,12.6,19.4,114.1,0.0,0.0,0.0,0.0,0.0,27.6,-1.11,0.46,0.262,0.318,0.572,0.4507042253521127,0.4647887323943662
242.1,0.461,0.364,0.522,0.801,10.7,35.4,46.1,23.0,8.3,5.6,13.8,21.6,113.7,1.0,1.0,1.0,0.0,0.0,25.3,6.31,-0.47,0.259,0.386,0.57,0.6666666666666666,0.6944444444444444
241.0,0.468,0.358,0.529,0.834,9.8,33.8,43.5,27.2,7.7,4.0,14.8,22.0,113.6,0.0,0.0,0.0,0.0,0.0,24.6,0.22,0.35,0.271,0.361,0.576,0.4657534246575342,0.5068493150684932
240.7,0.48,0.349,0.552,0.729,10.7,35.1,45.7,25.4,8.6,6.6,15.2,20.7,113.4,1.0,1.0,1.0,1.0,1.0,29.5,5.79,0.49,0.276,0.358,0.573,0.7323943661971831,0.676056338028169
243.1,0.441,0.336,0.521,0.753,10.5,34.3,44.8,23.8,8.7,5.7,15.3,21.4,113.3,0.0,0.0,0.0,0.0,0.0,24.8,-4.3,0.28,0.277,0.433,0.551,0.296875,0.375
241.4,0.458,0.374,0.519,0.796,9.5,35.9,45.4,25.2,8.8,5.0,14.8,21.7,112.8,1.0,1.0,0.0,0.0,0.0,26.6,6.24,-0.26,0.264,0.421,0.574,0.7361111111111112,0.6944444444444444
240.7,0.468,0.347,0.532,0.763,10.3,36.2,46.5,26.9,7.9,5.5,15.2,21.2,112.6,0.0,0.0,0.0,0.0,0.0,24.1,-1.07,0.16,0.24,0.346,0.561,0.4657534246575342,0.4657534246575342
243.1,0.468,0.379,0.532,0.783,8.5,35.9,44.4,25.9,7.5,4.5,14.9,20.6,112.0,1.0,1.0,1.0,1.0,0.0,25.9,2.95,-0.35,0.299,0.419,0.587,0.6027397260273972,0.589041095890411
